TransactionID,CustID,Date,Employee,ProductID,ProductName,VendorID,ProductVendor,UnitPrice,Quantity,Subtotal,Tax(8%),OrderTotal,Month,Year,Weekday
10881,77,2025-02-11,Margaret Peacock,73,rd kaviar,17,svensk sjfda ab,15.0,10,150.0,12.0,162.0,2,2025,Tuesday
10882,17,2025-02-11,Margaret Peacock,49,maxilaku,23,karkki oy,20.0,20,400.0,32.0,432.0,2,2025,Tuesday
10884,32,2025-02-12,Margaret Peacock,56,gnocchi di nonna alice,26,pasta buttini s.r.l.,38.0,21,798.0,63.84,861.84,2,2025,Wednesday
10884,32,2025-02-12,Margaret Peacock,65,louisiana fiery hot pepper sauce,2,new orleans cajun delights,21.05,12,252.6,20.21,272.81,2,2025,Wednesday
10898,81,2025-02-20,Margaret Peacock,13,konbu,6,mayumi's,6.0,5,30.0,2.4,32.4,2,2025,Thursday
10906,13,2025-02-25,Margaret Peacock,61,sirop d'rable,29,forts d'rables,28.5,15,427.5,34.2,461.7,2,2025,Tuesday
10908,30,2025-02-26,Margaret Peacock,7,uncle bob's organic dried pears,3,grandma kelly's homestead,30.0,20,600.0,48.0,648.0,2,2025,Wednesday
10908,30,2025-02-26,Margaret Peacock,52,filo mix,24,"g'day, mate",7.0,14,98.0,7.84,105.84,2,2025,Wednesday
10913,70,2025-02-26,Margaret Peacock,58,escargots de bourgogne,27,escargots nouveaux,13.25,15,198.75,15.9,214.65,2,2025,Wednesday
10917,5,2025-03-02,Margaret Peacock,30,nord-ost matjeshering,13,nord-ost-fisch handelsgesellschaft mbh,25.89,1,25.89,2.07,27.96,3,2025,Sunday
10917,5,2025-03-02,Margaret Peacock,60,camembert pierrot,28,gai pturage,34.0,10,340.0,27.2,367.2,3,2025,Sunday
10920,20,2025-03-03,Margaret Peacock,50,valkoinen suklaa,23,karkki oy,16.25,24,390.0,31.2,421.2,3,2025,Monday
10926,83,2025-03-04,Margaret Peacock,11,queso cabrales,5,cooperativa de quesos 'las cabras',21.0,2,42.0,3.36,45.36,3,2025,Tuesday
10926,83,2025-03-04,Margaret Peacock,13,konbu,6,mayumi's,6.0,10,60.0,4.8,64.8,3,2025,Tuesday
10926,83,2025-03-04,Margaret Peacock,19,teatime chocolate biscuits,8,"specialty biscuits, ltd.",9.2,7,64.4,5.15,69.55,3,2025,Tuesday
10926,83,2025-03-04,Margaret Peacock,72,mozzarella di giovanni,14,formaggi fortini s.r.l.,34.8,10,348.0,27.84,375.84,3,2025,Tuesday
10927,78,2025-03-05,Margaret Peacock,20,sir rodney's marmalade,8,"specialty biscuits, ltd.",81.0,5,405.0,32.4,437.4,3,2025,Wednesday
10927,78,2025-03-05,Margaret Peacock,52,filo mix,24,"g'day, mate",7.0,5,35.0,2.8,37.8,3,2025,Wednesday
10927,78,2025-03-05,Margaret Peacock,76,lakkalikri,23,karkki oy,18.0,20,360.0,28.8,388.8,3,2025,Wednesday
10935,52,2025-03-09,Margaret Peacock,1,chai,1,exotic liquids,18.0,21,378.0,30.24,408.24,3,2025,Sunday
10935,52,2025-03-09,Margaret Peacock,18,carnarvon tigers,7,"pavlova, ltd.",62.5,4,250.0,20.0,270.0,3,2025,Sunday
10935,52,2025-03-09,Margaret Peacock,23,tunnbrd,9,pb knckebrd ab,9.0,8,72.0,5.76,77.76,3,2025,Sunday
10943,62,2025-03-11,Margaret Peacock,13,konbu,6,mayumi's,6.0,15,90.0,7.2,97.2,3,2025,Tuesday
10943,62,2025-03-11,Margaret Peacock,22,gustaf's knckebrd,9,pb knckebrd ab,21.0,21,441.0,35.28,476.28,3,2025,Tuesday
10943,62,2025-03-11,Margaret Peacock,46,spegesild,21,lyngbysild,12.0,15,180.0,14.4,194.4,3,2025,Tuesday
10945,66,2025-03-12,Margaret Peacock,13,konbu,6,mayumi's,6.0,20,120.0,9.6,129.6,3,2025,Wednesday
10945,66,2025-03-12,Margaret Peacock,31,gorgonzola telino,14,formaggi fortini s.r.l.,12.5,10,125.0,10.0,135.0,3,2025,Wednesday
10966,45,2025-03-20,Margaret Peacock,37,gravad lax,17,svensk sjfda ab,26.0,8,208.0,16.64,224.64,3,2025,Thursday
10966,45,2025-03-20,Margaret Peacock,56,gnocchi di nonna alice,26,pasta buttini s.r.l.,38.0,12,456.0,36.48,492.48,3,2025,Thursday
10966,45,2025-03-20,Margaret Peacock,62,tarte au sucre,29,forts d'rables,49.3,12,591.6,47.33,638.93,3,2025,Thursday
10972,78,2025-03-24,Margaret Peacock,17,alice mutton,7,"pavlova, ltd.",39.0,6,234.0,18.72,252.72,3,2025,Monday
10972,78,2025-03-24,Margaret Peacock,33,geitost,15,norske meierier,2.5,7,17.5,1.4,18.9,3,2025,Monday
11002,17,2025-04-06,Margaret Peacock,35,steeleye stout,16,bigfoot breweries,18.0,15,270.0,21.6,291.6,4,2025,Sunday
11002,17,2025-04-06,Margaret Peacock,42,singaporean hokkien fried mee,20,leka trading,14.0,24,336.0,26.88,362.88,4,2025,Sunday
11018,37,2025-04-13,Margaret Peacock,12,queso manchego la pastora,5,cooperativa de quesos 'las cabras',38.0,20,760.0,60.8,820.8,4,2025,Sunday
11018,37,2025-04-13,Margaret Peacock,18,carnarvon tigers,7,"pavlova, ltd.",62.5,10,625.0,50.0,675.0,4,2025,Sunday
11018,37,2025-04-13,Margaret Peacock,56,gnocchi di nonna alice,26,pasta buttini s.r.l.,38.0,5,190.0,15.2,205.2,4,2025,Sunday
11024,11,2025-04-15,Margaret Peacock,26,gumbr gummibrchen,11,heli swaren gmbh & co. kg,31.23,12,374.76,29.98,404.74,4,2025,Tuesday
11024,11,2025-04-15,Margaret Peacock,65,louisiana fiery hot pepper sauce,2,new orleans cajun delights,21.05,21,442.05,35.36,477.41,4,2025,Tuesday
11026,44,2025-04-15,Margaret Peacock,18,carnarvon tigers,7,"pavlova, ltd.",62.5,8,500.0,40.0,540.0,4,2025,Tuesday
11026,44,2025-04-15,Margaret Peacock,51,manjimup dried apples,24,"g'day, mate",53.0,10,530.0,42.4,572.4,4,2025,Tuesday
11029,45,2025-04-16,Margaret Peacock,56,gnocchi di nonna alice,26,pasta buttini s.r.l.,38.0,20,760.0,60.8,820.8,4,2025,Wednesday
11029,45,2025-04-16,Margaret Peacock,63,vegie-spread,7,"pavlova, ltd.",43.9,12,526.8,42.14,568.94,4,2025,Wednesday
11040,36,2025-04-22,Margaret Peacock,21,sir rodney's scones,8,"specialty biscuits, ltd.",10.0,20,200.0,16.0,216.0,4,2025,Tuesday
11044,13,2025-04-23,Margaret Peacock,62,tarte au sucre,29,forts d'rables,49.3,12,591.6,47.33,638.93,4,2025,Wednesday
11061,36,2025-04-30,Margaret Peacock,60,camembert pierrot,28,gai pturage,34.0,15,510.0,40.8,550.8,4,2025,Wednesday
11062,30,2025-04-30,Margaret Peacock,53,perth pasties,24,"g'day, mate",32.8,10,328.0,26.24,354.24,4,2025,Wednesday
11062,30,2025-04-30,Margaret Peacock,70,outback lager,7,"pavlova, ltd.",15.0,12,180.0,14.4,194.4,4,2025,Wednesday
11072,1,2025-05-05,Margaret Peacock,2,chang,1,exotic liquids,19.0,8,152.0,12.16,164.16,5,2025,Monday
11072,1,2025-05-05,Margaret Peacock,50,valkoinen suklaa,23,karkki oy,16.25,22,357.5,28.6,386.1,5,2025,Monday
11076,9,2025-05-06,Margaret Peacock,6,grandma's boysenberry spread,3,grandma kelly's homestead,25.0,20,500.0,40.0,540.0,5,2025,Tuesday
11076,9,2025-05-06,Margaret Peacock,14,tofu,6,mayumi's,23.25,20,465.0,37.2,502.2,5,2025,Tuesday
11076,9,2025-05-06,Margaret Peacock,19,teatime chocolate biscuits,8,"specialty biscuits, ltd.",9.2,10,92.0,7.36,99.36,5,2025,Tuesday
10248,67,2023-07-04,Steven Buchanan,11,queso cabrales,5,cooperativa de quesos 'las cabras',14.0,12,168.0,13.44,181.44,7,2023,Tuesday
10248,67,2023-07-04,Steven Buchanan,42,singaporean hokkien fried mee,20,leka trading,9.8,10,98.0,7.84,105.84,7,2023,Tuesday
10248,67,2023-07-04,Steven Buchanan,72,mozzarella di giovanni,14,formaggi fortini s.r.l.,34.8,5,174.0,13.92,187.92,7,2023,Tuesday
10254,45,2023-07-11,Steven Buchanan,24,guaran fantstica,10,refrescos americanas ltda,3.6,15,54.0,4.32,58.32,7,2023,Tuesday
10254,45,2023-07-11,Steven Buchanan,55,pt chinois,25,ma maison,19.2,21,403.2,32.26,435.46,7,2023,Tuesday
10254,45,2023-07-11,Steven Buchanan,74,longlife tofu,4,tokyo traders,8.0,21,168.0,13.44,181.44,7,2023,Tuesday
10269,22,2023-07-31,Steven Buchanan,72,mozzarella di giovanni,14,formaggi fortini s.r.l.,27.8,20,556.0,44.48,600.48,7,2023,Monday
10297,65,2023-09-04,Steven Buchanan,72,mozzarella di giovanni,14,formaggi fortini s.r.l.,27.8,20,556.0,44.48,600.48,9,2023,Monday
10333,71,2023-10-18,Steven Buchanan,14,tofu,6,mayumi's,18.6,10,186.0,14.88,200.88,10,2023,Wednesday
10333,71,2023-10-18,Steven Buchanan,21,sir rodney's scones,8,"specialty biscuits, ltd.",8.0,10,80.0,6.4,86.4,10,2023,Wednesday
10358,12,2023-11-20,Steven Buchanan,24,guaran fantstica,10,refrescos americanas ltda,3.6,10,36.0,2.88,38.88,11,2023,Monday
10358,12,2023-11-20,Steven Buchanan,34,sasquatch ale,16,bigfoot breweries,11.2,10,112.0,8.96,120.96,11,2023,Monday
10358,12,2023-11-20,Steven Buchanan,36,inlagd sill,17,svensk sjfda ab,15.2,20,304.0,24.32,328.32,11,2023,Monday
10372,70,2023-12-04,Steven Buchanan,20,sir rodney's marmalade,8,"specialty biscuits, ltd.",64.8,12,777.6,62.21,839.81,12,2023,Monday
10378,53,2023-12-10,Steven Buchanan,71,flotemysost,15,norske meierier,17.2,6,103.2,8.26,111.46,12,2023,Sunday
10397,89,2023-12-27,Steven Buchanan,21,sir rodney's scones,8,"specialty biscuits, ltd.",8.0,10,80.0,6.4,86.4,12,2023,Wednesday
10397,89,2023-12-27,Steven Buchanan,51,manjimup dried apples,24,"g'day, mate",42.4,18,763.2,61.06,824.26,12,2023,Wednesday
10463,63,2024-03-04,Steven Buchanan,19,teatime chocolate biscuits,8,"specialty biscuits, ltd.",7.3,21,153.3,12.26,165.56,3,2024,Monday
10474,61,2024-03-13,Steven Buchanan,14,tofu,6,mayumi's,18.6,12,223.2,17.86,241.06,3,2024,Wednesday
10474,61,2024-03-13,Steven Buchanan,28,rssle sauerkraut,12,plutzer lebensmittelgromrkte ag,36.4,18,655.2,52.42,707.62,3,2024,Wednesday
10474,61,2024-03-13,Steven Buchanan,40,boston crab meat,19,new england seafood cannery,14.7,21,308.7,24.7,333.4,3,2024,Wednesday
10474,61,2024-03-13,Steven Buchanan,75,rhnbru klosterbier,12,plutzer lebensmittelgromrkte ag,6.2,10,62.0,4.96,66.96,3,2024,Wednesday
10477,89,2024-03-17,Steven Buchanan,1,chai,1,exotic liquids,14.4,15,216.0,17.28,233.28,3,2024,Sunday
10477,89,2024-03-17,Steven Buchanan,21,sir rodney's scones,8,"specialty biscuits, ltd.",8.0,21,168.0,13.44,181.44,3,2024,Sunday
10477,89,2024-03-17,Steven Buchanan,39,chartreuse verte,18,aux joyeux ecclsiastiques,14.4,20,288.0,23.04,311.04,3,2024,Sunday
10529,85,2024-05-07,Steven Buchanan,55,pt chinois,25,ma maison,24.0,14,336.0,26.88,362.88,5,2024,Tuesday
10529,85,2024-05-07,Steven Buchanan,68,scottish longbreads,8,"specialty biscuits, ltd.",12.5,20,250.0,20.0,270.0,5,2024,Tuesday
10529,85,2024-05-07,Steven Buchanan,69,gudbrandsdalsost,15,norske meierier,36.0,10,360.0,28.8,388.8,5,2024,Tuesday
10575,66,2024-06-20,Steven Buchanan,59,raclette courdavault,28,gai pturage,55.0,12,660.0,52.8,712.8,6,2024,Thursday
10575,66,2024-06-20,Steven Buchanan,63,vegie-spread,7,"pavlova, ltd.",43.9,6,263.4,21.07,284.47,6,2024,Thursday
10575,66,2024-06-20,Steven Buchanan,76,lakkalikri,23,karkki oy,18.0,10,180.0,14.4,194.4,6,2024,Thursday
10607,17,2024-07-22,Steven Buchanan,33,geitost,15,norske meierier,2.5,14,35.0,2.8,37.8,7,2024,Monday
10607,17,2024-07-22,Steven Buchanan,72,mozzarella di giovanni,14,formaggi fortini s.r.l.,34.8,12,417.6,33.41,451.01,7,2024,Monday
10648,48,2024-08-28,Steven Buchanan,22,gustaf's knckebrd,9,pb knckebrd ab,21.0,15,315.0,25.2,340.2,8,2024,Wednesday
10648,48,2024-08-28,Steven Buchanan,24,guaran fantstica,10,refrescos americanas ltda,4.5,15,67.5,5.4,72.9,8,2024,Wednesday
10649,85,2024-08-28,Steven Buchanan,28,rssle sauerkraut,12,plutzer lebensmittelgromrkte ag,45.6,20,912.0,72.96,984.96,8,2024,Wednesday
10649,85,2024-08-28,Steven Buchanan,72,mozzarella di giovanni,14,formaggi fortini s.r.l.,34.8,15,522.0,41.76,563.76,8,2024,Wednesday
10654,27,2024-09-02,Steven Buchanan,4,chef anton's cajun seasoning,2,new orleans cajun delights,22.0,12,264.0,21.12,285.12,9,2024,Monday
10654,27,2024-09-02,Steven Buchanan,39,chartreuse verte,18,aux joyeux ecclsiastiques,18.0,20,360.0,28.8,388.8,9,2024,Monday
10654,27,2024-09-02,Steven Buchanan,54,tourtire,25,ma maison,7.45,6,44.7,3.58,48.28,9,2024,Monday
10675,19,2024-09-19,Steven Buchanan,53,perth pasties,24,"g'day, mate",32.8,10,328.0,26.24,354.24,9,2024,Thursday
10711,17,2024-10-21,Steven Buchanan,19,teatime chocolate biscuits,8,"specialty biscuits, ltd.",9.2,12,110.4,8.83,119.23,10,2024,Monday
10714,17,2024-10-22,Steven Buchanan,56,gnocchi di nonna alice,26,pasta buttini s.r.l.,38.0,18,684.0,54.72,738.72,10,2024,Tuesday
10714,17,2024-10-22,Steven Buchanan,58,escargots de bourgogne,27,escargots nouveaux,13.25,12,159.0,12.72,171.72,10,2024,Tuesday
10730,9,2024-11-05,Steven Buchanan,16,pavlova,7,"pavlova, ltd.",17.45,15,261.75,20.94,282.69,11,2024,Tuesday
10730,9,2024-11-05,Steven Buchanan,31,gorgonzola telino,14,formaggi fortini s.r.l.,12.5,3,37.5,3.0,40.5,11,2024,Tuesday
10730,9,2024-11-05,Steven Buchanan,65,louisiana fiery hot pepper sauce,2,new orleans cajun delights,21.05,10,210.5,16.84,227.34,11,2024,Tuesday
10761,7,2024-12-02,Steven Buchanan,75,rhnbru klosterbier,12,plutzer lebensmittelgromrkte ag,7.75,18,139.5,11.16,150.66,12,2024,Monday
10812,30,2025-01-02,Steven Buchanan,31,gorgonzola telino,14,formaggi fortini s.r.l.,12.5,16,200.0,16.0,216.0,1,2025,Thursday
10812,30,2025-01-02,Steven Buchanan,77,original frankfurter grne soe,12,plutzer lebensmittelgromrkte ag,13.0,20,260.0,20.8,280.8,1,2025,Thursday
10823,10,2025-01-09,Steven Buchanan,11,queso cabrales,5,cooperativa de quesos 'las cabras',21.0,20,420.0,33.6,453.6,1,2025,Thursday
10823,10,2025-01-09,Steven Buchanan,57,ravioli angelo,26,pasta buttini s.r.l.,19.5,15,292.5,23.4,315.9,1,2025,Thursday
10823,10,2025-01-09,Steven Buchanan,77,original frankfurter grne soe,12,plutzer lebensmittelgromrkte ag,13.0,15,195.0,15.6,210.6,1,2025,Thursday
10841,63,2025-01-20,Steven Buchanan,10,ikura,4,tokyo traders,31.0,16,496.0,39.68,535.68,1,2025,Monday
10841,63,2025-01-20,Steven Buchanan,77,original frankfurter grne soe,12,plutzer lebensmittelgromrkte ag,13.0,15,195.0,15.6,210.6,1,2025,Monday
10851,48,2025-01-26,Steven Buchanan,2,chang,1,exotic liquids,19.0,5,95.0,7.6,102.6,1,2025,Sunday
10851,48,2025-01-26,Steven Buchanan,25,nunuca nu-nougat-creme,11,heli swaren gmbh & co. kg,14.0,10,140.0,11.2,151.2,1,2025,Sunday
10851,48,2025-01-26,Steven Buchanan,57,ravioli angelo,26,pasta buttini s.r.l.,19.5,10,195.0,15.6,210.6,1,2025,Sunday
10866,27,2025-02-03,Steven Buchanan,2,chang,1,exotic liquids,19.0,21,399.0,31.92,430.92,2,2025,Monday
10866,27,2025-02-03,Steven Buchanan,24,guaran fantstica,10,refrescos americanas ltda,4.5,6,27.0,2.16,29.16,2,2025,Monday
10869,14,2025-02-04,Steven Buchanan,11,queso cabrales,5,cooperativa de quesos 'las cabras',21.0,10,210.0,16.8,226.8,2,2025,Tuesday
10869,14,2025-02-04,Steven Buchanan,68,scottish longbreads,8,"specialty biscuits, ltd.",12.5,20,250.0,20.0,270.0,2,2025,Tuesday
10870,13,2025-02-04,Steven Buchanan,35,steeleye stout,16,bigfoot breweries,18.0,3,54.0,4.32,58.32,2,2025,Tuesday
10870,13,2025-02-04,Steven Buchanan,51,manjimup dried apples,24,"g'day, mate",53.0,2,106.0,8.48,114.48,2,2025,Tuesday
10872,51,2025-02-05,Steven Buchanan,55,pt chinois,25,ma maison,24.0,10,240.0,19.2,259.2,2,2025,Wednesday
10872,51,2025-02-05,Steven Buchanan,62,tarte au sucre,29,forts d'rables,49.3,20,986.0,78.88,1064.88,2,2025,Wednesday
10872,51,2025-02-05,Steven Buchanan,64,wimmers gute semmelkndel,12,plutzer lebensmittelgromrkte ag,33.25,15,498.75,39.9,538.65,2,2025,Wednesday
10872,51,2025-02-05,Steven Buchanan,65,louisiana fiery hot pepper sauce,2,new orleans cajun delights,21.05,21,442.05,35.36,477.41,2,2025,Wednesday
10874,51,2025-02-06,Steven Buchanan,10,ikura,4,tokyo traders,31.0,10,310.0,24.8,334.8,2,2025,Thursday
10899,10,2025-02-20,Steven Buchanan,39,chartreuse verte,18,aux joyeux ecclsiastiques,18.0,8,144.0,11.52,155.52,2,2025,Thursday
10922,42,2025-03-03,Steven Buchanan,17,alice mutton,7,"pavlova, ltd.",39.0,15,585.0,46.8,631.8,3,2025,Monday
10954,64,2025-03-17,Steven Buchanan,60,camembert pierrot,28,gai pturage,34.0,24,816.0,65.28,881.28,3,2025,Monday
11043,75,2025-04-22,Steven Buchanan,11,queso cabrales,5,cooperativa de quesos 'las cabras',21.0,10,210.0,16.8,226.8,4,2025,Tuesday
10249,79,2023-07-05,Michael Suyama,14,tofu,6,mayumi's,18.6,9,167.4,13.39,180.79,7,2023,Wednesday
10271,15,2023-08-01,Michael Suyama,33,geitost,15,norske meierier,2.0,24,48.0,3.84,51.84,8,2023,Tuesday
10272,7,2023-08-02,Michael Suyama,20,sir rodney's marmalade,8,"specialty biscuits, ltd.",64.8,6,388.8,31.1,419.9,8,2023,Wednesday
10272,7,2023-08-02,Michael Suyama,72,mozzarella di giovanni,14,formaggi fortini s.r.l.,27.8,24,667.2,53.38,720.58,8,2023,Wednesday
10274,67,2023-08-06,Michael Suyama,71,flotemysost,15,norske meierier,17.2,20,344.0,27.52,371.52,8,2023,Sunday
10274,67,2023-08-06,Michael Suyama,72,mozzarella di giovanni,14,formaggi fortini s.r.l.,27.8,7,194.6,15.57,210.17,8,2023,Sunday
10291,33,2023-08-27,Michael Suyama,13,konbu,6,mayumi's,4.8,20,96.0,7.68,103.68,8,2023,Sunday
10291,33,2023-08-27,Michael Suyama,44,gula malacca,20,leka trading,15.5,24,372.0,29.76,401.76,8,2023,Sunday
10291,33,2023-08-27,Michael Suyama,51,manjimup dried apples,24,"g'day, mate",42.4,2,84.8,6.78,91.58,8,2023,Sunday
10296,10,2023-09-03,Michael Suyama,11,queso cabrales,5,cooperativa de quesos 'las cabras',16.8,12,201.6,16.13,217.73,9,2023,Sunday
10296,10,2023-09-03,Michael Suyama,69,gudbrandsdalsost,15,norske meierier,28.8,15,432.0,34.56,466.56,9,2023,Sunday
10298,31,2023-09-05,Michael Suyama,62,tarte au sucre,29,forts d'rables,39.4,15,591.0,47.28,638.28,9,2023,Tuesday
10317,37,2023-09-30,Michael Suyama,1,chai,1,exotic liquids,14.4,20,288.0,23.04,311.04,9,2023,Saturday
10350,12,2023-11-11,Michael Suyama,50,valkoinen suklaa,23,karkki oy,13.0,15,195.0,15.6,210.6,11,2023,Saturday
10350,12,2023-11-11,Michael Suyama,69,gudbrandsdalsost,15,norske meierier,28.8,18,518.4,41.47,559.87,11,2023,Saturday
10356,38,2023-11-18,Michael Suyama,55,pt chinois,25,ma maison,19.2,12,230.4,18.43,248.83,11,2023,Saturday
10356,38,2023-11-18,Michael Suyama,69,gudbrandsdalsost,15,norske meierier,28.8,20,576.0,46.08,622.08,11,2023,Saturday
10370,45,2023-12-03,Michael Suyama,1,chai,1,exotic liquids,14.4,15,216.0,17.28,233.28,12,2023,Sunday
10370,45,2023-12-03,Michael Suyama,74,longlife tofu,4,tokyo traders,8.0,20,160.0,12.8,172.8,12,2023,Sunday
10390,1,2023-12-23,Michael Suyama,72,mozzarella di giovanni,14,formaggi fortini s.r.l.,27.8,24,667.2,53.38,720.58,12,2023,Saturday
10395,25,2023-12-26,Michael Suyama,69,gudbrandsdalsost,15,norske meierier,28.8,8,230.4,18.43,248.83,12,2023,Tuesday
10423,43,2024-01-23,Michael Suyama,31,gorgonzola telino,14,formaggi fortini s.r.l.,10.0,14,140.0,11.2,151.2,1,2024,Tuesday
10423,43,2024-01-23,Michael Suyama,59,raclette courdavault,28,gai pturage,44.0,20,880.0,70.4,950.4,1,2024,Tuesday
10425,12,2024-01-24,Michael Suyama,55,pt chinois,25,ma maison,19.2,10,192.0,15.36,207.36,1,2024,Wednesday
10425,12,2024-01-24,Michael Suyama,76,lakkalikri,23,karkki oy,14.4,20,288.0,23.04,311.04,1,2024,Wednesday
10439,35,2024-02-07,Michael Suyama,12,queso manchego la pastora,5,cooperativa de quesos 'las cabras',30.4,15,456.0,36.48,492.48,2,2024,Wednesday
10439,35,2024-02-07,Michael Suyama,16,pavlova,7,"pavlova, ltd.",13.9,16,222.4,17.79,240.19,2,2024,Wednesday
10439,35,2024-02-07,Michael Suyama,64,wimmers gute semmelkndel,12,plutzer lebensmittelgromrkte ag,26.6,6,159.6,12.77,172.37,2,2024,Wednesday
10446,79,2024-02-14,Michael Suyama,19,teatime chocolate biscuits,8,"specialty biscuits, ltd.",7.3,12,87.6,7.01,94.61,2,2024,Wednesday
10446,79,2024-02-14,Michael Suyama,24,guaran fantstica,10,refrescos americanas ltda,3.6,20,72.0,5.76,77.76,2,2024,Wednesday
10446,79,2024-02-14,Michael Suyama,31,gorgonzola telino,14,formaggi fortini s.r.l.,10.0,3,30.0,2.4,32.4,2,2024,Wednesday
10446,79,2024-02-14,Michael Suyama,52,filo mix,24,"g'day, mate",5.6,15,84.0,6.72,90.72,2,2024,Wednesday
10480,47,2024-03-20,Michael Suyama,59,raclette courdavault,28,gai pturage,44.0,12,528.0,42.24,570.24,3,2024,Wednesday
10489,74,2024-03-28,Michael Suyama,11,queso cabrales,5,cooperativa de quesos 'las cabras',16.8,15,252.0,20.16,272.16,3,2024,Thursday
10489,74,2024-03-28,Michael Suyama,16,pavlova,7,"pavlova, ltd.",13.9,18,250.2,20.02,270.22,3,2024,Thursday
10500,12,2024-04-09,Michael Suyama,15,genen shouyu,6,mayumi's,15.5,12,186.0,14.88,200.88,4,2024,Tuesday
10500,12,2024-04-09,Michael Suyama,28,rssle sauerkraut,12,plutzer lebensmittelgromrkte ag,45.6,8,364.8,29.18,393.98,4,2024,Tuesday
10503,31,2024-04-11,Michael Suyama,65,louisiana fiery hot pepper sauce,2,new orleans cajun delights,21.05,20,421.0,33.68,454.68,4,2024,Thursday
10519,45,2024-04-28,Michael Suyama,10,ikura,4,tokyo traders,31.0,16,496.0,39.68,535.68,4,2024,Sunday
10519,45,2024-04-28,Michael Suyama,60,camembert pierrot,28,gai pturage,34.0,10,340.0,27.2,367.2,4,2024,Sunday
10528,36,2024-05-06,Michael Suyama,11,queso cabrales,5,cooperativa de quesos 'las cabras',21.0,3,63.0,5.04,68.04,5,2024,Monday
10528,36,2024-05-06,Michael Suyama,33,geitost,15,norske meierier,2.5,8,20.0,1.6,21.6,5,2024,Monday
10528,36,2024-05-06,Michael Suyama,72,mozzarella di giovanni,14,formaggi fortini s.r.l.,34.8,9,313.2,25.06,338.26,5,2024,Monday
10539,62,2024-05-16,Michael Suyama,13,konbu,6,mayumi's,6.0,8,48.0,3.84,51.84,5,2024,Thursday
10539,62,2024-05-16,Michael Suyama,21,sir rodney's scones,8,"specialty biscuits, ltd.",10.0,15,150.0,12.0,162.0,5,2024,Thursday
10539,62,2024-05-16,Michael Suyama,33,geitost,15,norske meierier,2.5,15,37.5,3.0,40.5,5,2024,Thursday
10539,62,2024-05-16,Michael Suyama,49,maxilaku,23,karkki oy,20.0,6,120.0,9.6,129.6,5,2024,Thursday
10555,17,2024-06-02,Michael Suyama,24,guaran fantstica,10,refrescos americanas ltda,4.5,18,81.0,6.48,87.48,6,2024,Sunday
10555,17,2024-06-02,Michael Suyama,51,manjimup dried apples,24,"g'day, mate",53.0,20,1060.0,84.8,1144.8,6,2024,Sunday
10559,65,2024-06-05,Michael Suyama,41,jack's new england clam chowder,19,new england seafood cannery,9.65,12,115.8,9.26,125.06,6,2024,Wednesday
10559,65,2024-06-05,Michael Suyama,55,pt chinois,25,ma maison,24.0,18,432.0,34.56,466.56,6,2024,Wednesday
10599,62,2024-07-15,Michael Suyama,62,tarte au sucre,29,forts d'rables,49.3,10,493.0,39.44,532.44,7,2024,Monday
10611,13,2024-07-25,Michael Suyama,1,chai,1,exotic liquids,18.0,6,108.0,8.64,116.64,7,2024,Thursday
10611,13,2024-07-25,Michael Suyama,2,chang,1,exotic liquids,19.0,10,190.0,15.2,205.2,7,2024,Thursday
10611,13,2024-07-25,Michael Suyama,60,camembert pierrot,28,gai pturage,34.0,15,510.0,40.8,550.8,7,2024,Thursday
10637,70,2024-08-19,Michael Suyama,11,queso cabrales,5,cooperativa de quesos 'las cabras',21.0,10,210.0,16.8,226.8,8,2024,Monday
10643,50,2024-08-25,Michael Suyama,28,rssle sauerkraut,12,plutzer lebensmittelgromrkte ag,45.6,15,684.0,54.72,738.72,8,2024,Sunday
10643,50,2024-08-25,Michael Suyama,39,chartreuse verte,18,aux joyeux ecclsiastiques,18.0,21,378.0,30.24,408.24,8,2024,Sunday
10643,50,2024-08-25,Michael Suyama,46,spegesild,21,lyngbysild,12.0,2,24.0,1.92,25.92,8,2024,Sunday
10656,36,2024-09-04,Michael Suyama,14,tofu,6,mayumi's,23.25,3,69.75,5.58,75.33,9,2024,Wednesday
10656,36,2024-09-04,Michael Suyama,47,zaanse koeken,22,zaanse snoepfabriek,9.5,6,57.0,4.56,61.56,9,2024,Wednesday
10701,31,2024-10-13,Michael Suyama,71,flotemysost,15,norske meierier,21.5,20,430.0,34.4,464.4,10,2024,Sunday
10703,53,2024-10-14,Michael Suyama,2,chang,1,exotic liquids,19.0,5,95.0,7.6,102.6,10,2024,Monday
10704,70,2024-10-14,Michael Suyama,4,chef anton's cajun seasoning,2,new orleans cajun delights,22.0,6,132.0,10.56,142.56,10,2024,Monday
10704,70,2024-10-14,Michael Suyama,48,chocolade,22,zaanse snoepfabriek,12.75,24,306.0,24.48,330.48,10,2024,Monday
10708,60,2024-10-17,Michael Suyama,5,chef anton's gumbo mix,2,new orleans cajun delights,21.35,4,85.4,6.83,92.23,10,2024,Thursday
10708,60,2024-10-17,Michael Suyama,36,inlagd sill,17,svensk sjfda ab,19.0,5,95.0,7.6,102.6,10,2024,Thursday
10735,32,2024-11-10,Michael Suyama,61,sirop d'rable,29,forts d'rables,28.5,20,570.0,45.6,615.6,11,2024,Sunday
