TransactionID,CustID,Date,Employee,ProductID,ProductName,VendorID,ProductVendor,UnitPrice,Quantity,Subtotal,Tax(8%),OrderTotal
10841,63,1/20/2025,Steven Buchanan,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,13,15,195,15.6,210.6
10851,48,1/26/2025,Steven Buchanan,2,Chang,1,Exotic Liquids,19,5,95,7.6,102.6
10851,48,1/26/2025,Steven Buchanan,25,NuNuCa Nu-Nougat-Creme,11,Heli Swaren GmbH & Co. KG,14,10,140,11.2,151.2
10851,48,1/26/2025,Steven Buchanan,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,19.5,10,195,15.6,210.6
10866,27,2/3/2025,Steven Buchanan,2,Chang,1,Exotic Liquids,19,21,399,31.92,430.92
10866,27,2/3/2025,Steven Buchanan,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,6,27,2.16,29.16
10869,14,2/4/2025,Steven Buchanan,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21,10,210,16.8,226.8
10869,14,2/4/2025,Steven Buchanan,68,Scottish Longbreads,8,"Specialty Biscuits, Ltd.",12.5,20,250,20,270
10870,13,2/4/2025,Steven Buchanan,35,Steeleye Stout,16,Bigfoot Breweries,18,3,54,4.32,58.32
10870,13,2/4/2025,Steven Buchanan,51,Manjimup Dried Apples,24,"G'day, Mate",53,2,106,8.48,114.48
10872,51,2/5/2025,Steven Buchanan,55,Pt chinois,25,Ma Maison,24,10,240,19.2,259.2
10872,51,2/5/2025,Steven Buchanan,62,Tarte au sucre,29,Forts d'rables,49.3,20,986,78.88,1064.88
10872,51,2/5/2025,Steven Buchanan,64,Wimmers gute Semmelkndel,12,Plutzer Lebensmittelgromrkte AG,33.25,15,498.75,39.9,538.65
10872,51,2/5/2025,Steven Buchanan,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,21.05,21,442.05,35.36,477.41
10874,51,2/6/2025,Steven Buchanan,10,Ikura,4,Tokyo Traders,31,10,310,24.8,334.8
10899,10,2/20/2025,Steven Buchanan,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,18,8,144,11.52,155.52
10922,42,3/3/2025,Steven Buchanan,17,Alice Mutton,7,"Pavlova, Ltd.",39,15,585,46.8,631.8
10954,64,3/17/2025,Steven Buchanan,60,Camembert Pierrot,28,Gai pturage,34,24,816,65.28,881.28
11043,75,4/22/2025,Steven Buchanan,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21,10,210,16.8,226.8
10249,79,7/5/2023,Michael Suyama,14,Tofu,6,Mayumi's,18.6,9,167.4,13.39,180.79
10271,15,8/1/2023,Michael Suyama,33,Geitost,15,Norske Meierier,2,24,48,3.84,51.84
10272,7,8/2/2023,Michael Suyama,20,Sir Rodney's Marmalade,8,"Specialty Biscuits, Ltd.",64.8,6,388.8,31.1,419.9
10272,7,8/2/2023,Michael Suyama,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,27.8,24,667.2,53.38,720.58
10274,67,8/6/2023,Michael Suyama,71,Flotemysost,15,Norske Meierier,17.2,20,344,27.52,371.52
10274,67,8/6/2023,Michael Suyama,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,27.8,7,194.6,15.57,210.17
10291,33,8/27/2023,Michael Suyama,13,Konbu,6,Mayumi's,4.8,20,96,7.68,103.68
10291,33,8/27/2023,Michael Suyama,44,Gula Malacca,20,Leka Trading,15.5,24,372,29.76,401.76
10291,33,8/27/2023,Michael Suyama,51,Manjimup Dried Apples,24,"G'day, Mate",42.4,2,84.8,6.78,91.58
10296,10,9/3/2023,Michael Suyama,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',16.8,12,201.6,16.13,217.73
10296,10,9/3/2023,Michael Suyama,69,Gudbrandsdalsost,15,Norske Meierier,28.8,15,432,34.56,466.56
10298,31,9/5/2023,Michael Suyama,62,Tarte au sucre,29,Forts d'rables,39.4,15,591,47.28,638.28
10317,37,9/30/2023,Michael Suyama,1,Chai,1,Exotic Liquids,14.4,20,288,23.04,311.04
10350,12,11/11/2023,Michael Suyama,50,Valkoinen suklaa,23,Karkki Oy,13,15,195,15.6,210.6
10350,12,11/11/2023,Michael Suyama,69,Gudbrandsdalsost,15,Norske Meierier,28.8,18,518.4,41.47,559.87
10356,38,11/18/2023,Michael Suyama,55,Pt chinois,25,Ma Maison,19.2,12,230.4,18.43,248.83
10356,38,11/18/2023,Michael Suyama,69,Gudbrandsdalsost,15,Norske Meierier,28.8,20,576,46.08,622.08
10370,45,12/3/2023,Michael Suyama,1,Chai,1,Exotic Liquids,14.4,15,216,17.28,233.28
10370,45,12/3/2023,Michael Suyama,74,Longlife Tofu,4,Tokyo Traders,8,20,160,12.8,172.8
10390,1,12/23/2023,Michael Suyama,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,27.8,24,667.2,53.38,720.58
10395,25,12/26/2023,Michael Suyama,69,Gudbrandsdalsost,15,Norske Meierier,28.8,8,230.4,18.43,248.83
10423,43,1/23/2024,Michael Suyama,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,10,14,140,11.2,151.2
10423,43,1/23/2024,Michael Suyama,59,Raclette Courdavault,28,Gai pturage,44,20,880,70.4,950.4
10425,12,1/24/2024,Michael Suyama,55,Pt chinois,25,Ma Maison,19.2,10,192,15.36,207.36
10425,12,1/24/2024,Michael Suyama,76,Lakkalikri,23,Karkki Oy,14.4,20,288,23.04,311.04
10439,35,2/7/2024,Michael Suyama,12,Queso Manchego La Pastora,5,Cooperativa de Quesos 'Las Cabras',30.4,15,456,36.48,492.48
10439,35,2/7/2024,Michael Suyama,16,Pavlova,7,"Pavlova, Ltd.",13.9,16,222.4,17.79,240.19
10439,35,2/7/2024,Michael Suyama,64,Wimmers gute Semmelkndel,12,Plutzer Lebensmittelgromrkte AG,26.6,6,159.6,12.77,172.37
10446,79,2/14/2024,Michael Suyama,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",7.3,12,87.6,7.01,94.61
10446,79,2/14/2024,Michael Suyama,24,Guaran Fantstica,10,Refrescos Americanas LTDA,3.6,20,72,5.76,77.76
10446,79,2/14/2024,Michael Suyama,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,10,3,30,2.4,32.4
10446,79,2/14/2024,Michael Suyama,52,Filo Mix,24,"G'day, Mate",5.6,15,84,6.72,90.72
10480,47,3/20/2024,Michael Suyama,59,Raclette Courdavault,28,Gai pturage,44,12,528,42.24,570.24
10489,74,3/28/2024,Michael Suyama,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',16.8,15,252,20.16,272.16
10489,74,3/28/2024,Michael Suyama,16,Pavlova,7,"Pavlova, Ltd.",13.9,18,250.2,20.02,270.22
10500,12,4/9/2024,Michael Suyama,15,Genen Shouyu,6,Mayumi's,15.5,12,186,14.88,200.88
10500,12,4/9/2024,Michael Suyama,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,45.6,8,364.8,29.18,393.98
10503,31,4/11/2024,Michael Suyama,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,21.05,20,421,33.68,454.68
10519,45,4/28/2024,Michael Suyama,10,Ikura,4,Tokyo Traders,31,16,496,39.68,535.68
10519,45,4/28/2024,Michael Suyama,60,Camembert Pierrot,28,Gai pturage,34,10,340,27.2,367.2
10528,36,5/6/2024,Michael Suyama,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21,3,63,5.04,68.04
10528,36,5/6/2024,Michael Suyama,33,Geitost,15,Norske Meierier,2.5,8,20,1.6,21.6
10528,36,5/6/2024,Michael Suyama,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,34.8,9,313.2,25.06,338.26
10539,62,5/16/2024,Michael Suyama,13,Konbu,6,Mayumi's,6,8,48,3.84,51.84
10539,62,5/16/2024,Michael Suyama,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",10,15,150,12,162
10539,62,5/16/2024,Michael Suyama,33,Geitost,15,Norske Meierier,2.5,15,37.5,3,40.5
10539,62,5/16/2024,Michael Suyama,49,Maxilaku,23,Karkki Oy,20,6,120,9.6,129.6
10555,17,6/2/2024,Michael Suyama,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,18,81,6.48,87.48
10555,17,6/2/2024,Michael Suyama,51,Manjimup Dried Apples,24,"G'day, Mate",53,20,1060,84.8,1144.8
10559,65,6/5/2024,Michael Suyama,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,12,115.8,9.26,125.06
10559,65,6/5/2024,Michael Suyama,55,Pt chinois,25,Ma Maison,24,18,432,34.56,466.56
10599,62,7/15/2024,Michael Suyama,62,Tarte au sucre,29,Forts d'rables,49.3,10,493,39.44,532.44
10611,13,7/25/2024,Michael Suyama,1,Chai,1,Exotic Liquids,18,6,108,8.64,116.64
10611,13,7/25/2024,Michael Suyama,2,Chang,1,Exotic Liquids,19,10,190,15.2,205.2
10611,13,7/25/2024,Michael Suyama,60,Camembert Pierrot,28,Gai pturage,34,15,510,40.8,550.8
10637,70,8/19/2024,Michael Suyama,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21,10,210,16.8,226.8
10643,50,8/25/2024,Michael Suyama,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,45.6,15,684,54.72,738.72
10643,50,8/25/2024,Michael Suyama,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,18,21,378,30.24,408.24
10643,50,8/25/2024,Michael Suyama,46,Spegesild,21,Lyngbysild,12,2,24,1.92,25.92
10656,36,9/4/2024,Michael Suyama,14,Tofu,6,Mayumi's,23.25,3,69.75,5.58,75.33
10656,36,9/4/2024,Michael Suyama,47,Zaanse koeken,22,Zaanse Snoepfabriek,9.5,6,57,4.56,61.56
10701,31,10/13/2024,Michael Suyama,71,Flotemysost,15,Norske Meierier,21.5,20,430,34.4,464.4
10703,53,10/14/2024,Michael Suyama,2,Chang,1,Exotic Liquids,19,5,95,7.6,102.6
10704,70,10/14/2024,Michael Suyama,4,Chef Anton's Cajun Seasoning,2,New Orleans Cajun Delights,22,6,132,10.56,142.56
10704,70,10/14/2024,Michael Suyama,48,Chocolade,22,Zaanse Snoepfabriek,12.75,24,306,24.48,330.48
10708,60,10/17/2024,Michael Suyama,5,Chef Anton's Gumbo Mix,2,New Orleans Cajun Delights,21.35,4,85.4,6.83,92.23
10708,60,10/17/2024,Michael Suyama,36,Inlagd Sill,17,Svensk Sjfda AB,19,5,95,7.6,102.6
10735,32,11/10/2024,Michael Suyama,61,Sirop d'rable,29,Forts d'rables,28.5,20,570,45.6,615.6
10735,32,11/10/2024,Michael Suyama,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,13,2,26,2.08,28.08
10747,74,11/19/2024,Michael Suyama,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,8,100,8,108
10747,74,11/19/2024,Michael Suyama,63,Vegie-spread,7,"Pavlova, Ltd.",43.9,9,395.1,31.61,426.71
10754,2,11/25/2024,Michael Suyama,40,Boston Crab Meat,19,New England Seafood Cannery,18.4,3,55.2,4.42,59.62
10757,17,11/27/2024,Michael Suyama,59,Raclette Courdavault,28,Gai pturage,55,7,385,30.8,415.8
10757,17,11/27/2024,Michael Suyama,64,Wimmers gute Semmelkndel,12,Plutzer Lebensmittelgromrkte AG,33.25,24,798,63.84,861.84
10764,1,12/3/2024,Michael Suyama,3,Aniseed Syrup,1,Exotic Liquids,10,20,200,16,216
10790,43,12/22/2024,Michael Suyama,7,Uncle Bob's Organic Dried Pears,3,Grandma Kelly's Homestead,30,3,90,7.2,97.2
10790,43,12/22/2024,Michael Suyama,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38,20,760,60.8,820.8
10791,19,12/23/2024,Michael Suyama,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,123.79,14,1733.06,138.64,1871.7
10791,19,12/23/2024,Michael Suyama,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,20,193,15.44,208.44
10794,33,12/24/2024,Michael Suyama,14,Tofu,6,Mayumi's,23.25,15,348.75,27.9,376.65
10794,33,12/24/2024,Michael Suyama,54,Tourtire,25,Ma Maison,7.45,6,44.7,3.58,48.28
10804,14,12/30/2024,Michael Suyama,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,45.6,24,1094.4,87.55,1181.95
10804,14,12/30/2024,Michael Suyama,49,Maxilaku,23,Karkki Oy,20,4,80,6.4,86.4
10822,88,1/8/2025,Michael Suyama,62,Tarte au sucre,29,Forts d'rables,49.3,3,147.9,11.83,159.73
10822,88,1/8/2025,Michael Suyama,70,Outback Lager,7,"Pavlova, Ltd.",15,6,90,7.2,97.2
10826,65,1/12/2025,Michael Suyama,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,19.5,15,292.5,23.4,315.9
10833,26,1/15/2025,Michael Suyama,7,Uncle Bob's Organic Dried Pears,3,Grandma Kelly's Homestead,30,20,600,48,648
10833,26,1/15/2025,Michael Suyama,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,9,112.5,9,121.5
10833,26,1/15/2025,Michael Suyama,53,Perth Pasties,24,"G'day, Mate",32.8,9,295.2,23.62,318.82
10867,37,2/3/2025,Michael Suyama,53,Perth Pasties,24,"G'day, Mate",32.8,3,98.4,7.87,106.27
10885,63,2/12/2025,Michael Suyama,2,Chang,1,Exotic Liquids,19,20,380,30.4,410.4
10885,63,2/12/2025,Michael Suyama,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,12,54,4.32,58.32
10907,75,2/25/2025,Michael Suyama,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,7.75,14,108.5,8.68,117.18
10929,19,3/5/2025,Michael Suyama,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,13,15,195,15.6,210.6
10933,23,3/6/2025,Michael Suyama,53,Perth Pasties,24,"G'day, Mate",32.8,2,65.6,5.25,70.85
10944,58,3/12/2025,Michael Suyama,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21,5,105,8.4,113.4
10944,58,3/12/2025,Michael Suyama,44,Gula Malacca,20,Leka Trading,19.45,18,350.1,28.01,378.11
10944,58,3/12/2025,Michael Suyama,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38,18,684,54.72,738.72
10956,82,3/17/2025,Michael Suyama,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",10,12,120,9.6,129.6
10956,82,3/17/2025,Michael Suyama,47,Zaanse koeken,22,Zaanse Snoepfabriek,9.5,14,133,10.64,143.64
10956,82,3/17/2025,Michael Suyama,51,Manjimup Dried Apples,24,"G'day, Mate",53,8,424,33.92,457.92
10959,43,3/18/2025,Michael Suyama,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,7.75,20,155,12.4,167.4
10965,41,3/20/2025,Michael Suyama,51,Manjimup Dried Apples,24,"G'day, Mate",53,16,848,67.84,915.84
10973,78,3/24/2025,Michael Suyama,26,Gumbr Gummibrchen,11,Heli Swaren GmbH & Co. KG,31.23,5,156.15,12.49,168.64
10973,78,3/24/2025,Michael Suyama,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,6,57.9,4.63,62.53
10973,78,3/24/2025,Michael Suyama,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,7.75,10,77.5,6.2,83.7
10999,26,4/3/2025,Michael Suyama,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,20,193,15.44,208.44
10999,26,4/3/2025,Michael Suyama,51,Manjimup Dried Apples,24,"G'day, Mate",53,15,795,63.6,858.6
10999,26,4/3/2025,Michael Suyama,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,13,21,273,21.84,294.84
11019,55,4/13/2025,Michael Suyama,46,Spegesild,21,Lyngbysild,12,3,36,2.88,38.88
11019,55,4/13/2025,Michael Suyama,49,Maxilaku,23,Karkki Oy,20,2,40,3.2,43.2
11025,71,4/15/2025,Michael Suyama,1,Chai,1,Exotic Liquids,18,10,180,14.4,194.4
11025,71,4/15/2025,Michael Suyama,13,Konbu,6,Mayumi's,6,20,120,9.6,129.6
11031,17,4/17/2025,Michael Suyama,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,21,94.5,7.56,102.06
11031,17,4/17/2025,Michael Suyama,64,Wimmers gute Semmelkndel,12,Plutzer Lebensmittelgromrkte AG,33.25,20,665,53.2,718.2
11031,17,4/17/2025,Michael Suyama,71,Flotemysost,15,Norske Meierier,21.5,16,344,27.52,371.52
11045,58,4/23/2025,Michael Suyama,33,Geitost,15,Norske Meierier,2.5,15,37.5,3,40.5
11045,58,4/23/2025,Michael Suyama,51,Manjimup Dried Apples,24,"G'day, Mate",53,24,1272,101.76,1373.76
10289,62,8/26/2023,Robert King,64,Wimmers gute Semmelkndel,12,Plutzer Lebensmittelgromrkte AG,26.6,9,239.4,19.15,258.55
10303,51,9/11/2023,Robert King,68,Scottish Longbreads,8,"Specialty Biscuits, Ltd.",10,15,150,12,162
10308,83,9/18/2023,Robert King,69,Gudbrandsdalsost,15,Norske Meierier,28.8,1,28.8,2.3,31.1
10308,83,9/18/2023,Robert King,70,Outback Lager,7,"Pavlova, Ltd.",12,5,60,4.8,64.8
10319,4,10/2/2023,Robert King,17,Alice Mutton,7,"Pavlova, Ltd.",31.2,8,249.6,19.97,269.57
10319,4,10/2/2023,Robert King,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,36.4,14,509.6,40.77,550.37
10322,61,10/4/2023,Robert King,52,Filo Mix,24,"G'day, Mate",5.6,20,112,8.96,120.96
10335,31,10/22/2023,Robert King,2,Chang,1,Exotic Liquids,15.2,7,106.4,8.51,114.91
10335,31,10/22/2023,Robert King,32,Mascarpone Fabioli,14,Formaggi Fortini s.r.l.,25.6,6,153.6,12.29,165.89
10336,89,10/23/2023,Robert King,4,Chef Anton's Cajun Seasoning,2,New Orleans Cajun Delights,17.6,18,316.8,25.34,342.14
10341,72,10/29/2023,Robert King,33,Geitost,15,Norske Meierier,2,8,16,1.28,17.28
10341,72,10/29/2023,Robert King,59,Raclette Courdavault,28,Gai pturage,44,9,396,31.68,427.68
10349,15,11/8/2023,Robert King,54,Tourtire,25,Ma Maison,5.9,24,141.6,11.33,152.93
10353,74,11/13/2023,Robert King,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',16.8,12,201.6,16.13,217.73
10367,21,11/28/2023,Robert King,54,Tourtire,25,Ma Maison,5.9,18,106.2,8.5,114.7
10367,21,11/28/2023,Robert King,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,16.8,15,252,20.16,272.16
10367,21,11/28/2023,Robert King,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,10.4,7,72.8,5.82,78.62
10406,70,1/7/2024,Robert King,1,Chai,1,Exotic Liquids,14.4,10,144,11.52,155.52
10406,70,1/7/2024,Robert King,36,Inlagd Sill,17,Svensk Sjfda AB,15.2,5,76,6.08,82.08
10406,70,1/7/2024,Robert King,40,Boston Crab Meat,19,New England Seafood Cannery,14.7,2,29.4,2.35,31.75
10428,30,1/28/2024,Robert King,46,Spegesild,21,Lyngbysild,9.6,20,192,15.36,207.36
10458,63,2/26/2024,Robert King,43,Ipoh Coffee,20,Leka Trading,36.8,20,736,58.88,794.88
10458,63,2/26/2024,Robert King,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,30.4,15,456,36.48,492.48
10496,3,4/4/2024,Robert King,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,10,20,200,16,216
10497,80,4/4/2024,Robert King,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,30.4,14,425.6,34.05,459.65
10507,40,4/15/2024,Robert King,43,Ipoh Coffee,20,Leka Trading,46,15,690,55.2,745.2
10507,40,4/15/2024,Robert King,48,Chocolade,22,Zaanse Snoepfabriek,12.75,15,191.25,15.3,206.55
10512,68,4/21/2024,Robert King,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,10,45,3.6,48.6
10512,68,4/21/2024,Robert King,46,Spegesild,21,Lyngbysild,12,9,108,8.64,116.64
10512,68,4/21/2024,Robert King,47,Zaanse koeken,22,Zaanse Snoepfabriek,9.5,6,57,4.56,61.56
10512,68,4/21/2024,Robert King,60,Camembert Pierrot,28,Gai pturage,34,12,408,32.64,440.64
10513,38,4/22/2024,Robert King,61,Sirop d'rable,29,Forts d'rables,28.5,15,427.5,34.2,461.7
10520,16,4/29/2024,Robert King,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,8,36,2.88,38.88
10520,16,4/29/2024,Robert King,53,Perth Pasties,24,"G'day, Mate",32.8,5,164,13.12,177.12
10523,14,5/1/2024,Robert King,20,Sir Rodney's Marmalade,8,"Specialty Biscuits, Ltd.",81,15,1215,97.2,1312.2
10523,14,5/1/2024,Robert King,37,Gravad lax,17,Svensk Sjfda AB,26,18,468,37.44,505.44
10523,14,5/1/2024,Robert King,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,6,57.9,4.63,62.53
10531,81,5/8/2024,Robert King,59,Raclette Courdavault,28,Gai pturage,55,2,110,8.8,118.8
10532,11,5/9/2024,Robert King,30,Nord-Ost Matjeshering,13,Nord-Ost-Fisch Handelsgesellschaft mbH,25.89,15,388.35,31.07,419.42
10532,11,5/9/2024,Robert King,66,Louisiana Hot Spiced Okra,2,New Orleans Cajun Delights,17,24,408,32.64,440.64
10550,51,5/28/2024,Robert King,17,Alice Mutton,7,"Pavlova, Ltd.",39,8,312,24.96,336.96
10550,51,5/28/2024,Robert King,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",9.2,10,92,7.36,99.36
10550,51,5/28/2024,Robert King,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",10,6,60,4.8,64.8
10550,51,5/28/2024,Robert King,61,Sirop d'rable,29,Forts d'rables,28.5,10,285,22.8,307.8
10573,40,6/19/2024,Robert King,17,Alice Mutton,7,"Pavlova, Ltd.",39,18,702,56.16,758.16
10585,52,7/1/2024,Robert King,47,Zaanse koeken,22,Zaanse Snoepfabriek,9.5,15,142.5,11.4,153.9
10593,80,7/9/2024,Robert King,20,Sir Rodney's Marmalade,8,"Specialty Biscuits, Ltd.",81,21,1701,136.08,1837.08
10593,80,7/9/2024,Robert King,69,Gudbrandsdalsost,15,Norske Meierier,36,20,720,57.6,777.6
10593,80,7/9/2024,Robert King,76,Lakkalikri,23,Karkki Oy,18,4,72,5.76,77.76
10597,74,7/11/2024,Robert King,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,19.5,20,390,31.2,421.2
10597,74,7/11/2024,Robert King,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,21.05,12,252.6,20.21,272.81
10609,6,7/24/2024,Robert King,1,Chai,1,Exotic Liquids,18,3,54,4.32,58.32
10609,6,7/24/2024,Robert King,10,Ikura,4,Tokyo Traders,31,10,310,24.8,334.8
10609,6,7/24/2024,Robert King,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",10,6,60,4.8,64.8
10633,1,8/15/2024,Robert King,13,Konbu,6,Mayumi's,6,13,78,6.24,84.24
10639,16,8/20/2024,Robert King,18,Carnarvon Tigers,7,"Pavlova, Ltd.",62.5,8,500,40,540
10642,72,8/22/2024,Robert King,61,Sirop d'rable,29,Forts d'rables,28.5,20,570,45.6,615.6
10659,70,9/5/2024,Robert King,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,20,250,20,270
10659,70,9/5/2024,Robert King,40,Boston Crab Meat,19,New England Seafood Cannery,18.4,24,441.6,35.33,476.93
10661,31,9/9/2024,Robert King,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,18,3,54,4.32,58.32
10666,28,9/12/2024,Robert King,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,21.05,10,210.5,16.84,227.34
10667,1,9/12/2024,Robert King,71,Flotemysost,15,Norske Meierier,21.5,14,301,24.08,325.08
10695,54,10/7/2024,Robert King,8,Northwoods Cranberry Sauce,3,Grandma Kelly's Homestead,40,10,400,32,432
10695,54,10/7/2024,Robert King,12,Queso Manchego La Pastora,5,Cooperativa de Quesos 'Las Cabras',38,4,152,12.16,164.16
10695,54,10/7/2024,Robert King,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,20,90,7.2,97.2
10775,84,12/12/2024,Robert King,10,Ikura,4,Tokyo Traders,31,6,186,14.88,200.88
10775,84,12/12/2024,Robert King,67,Laughing Lumberjack Lager,16,Bigfoot Breweries,14,3,42,3.36,45.36
10777,43,12/15/2024,Robert King,42,Singaporean Hokkien Fried Mee,20,Leka Trading,14,20,280,22.4,302.4
10797,49,12/25/2024,Robert King,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21,20,420,33.6,453.6
10809,52,1/1/2025,Robert King,52,Filo Mix,24,"G'day, Mate",7,20,140,11.2,151.2
10818,2,1/7/2025,Robert King,32,Mascarpone Fabioli,14,Formaggi Fortini s.r.l.,32,20,640,51.2,691.2
10818,2,1/7/2025,Robert King,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,20,193,15.44,208.44
10836,1,1/16/2025,Robert King,35,Steeleye Stout,16,Bigfoot Breweries,18,6,108,8.64,116.64
10836,1,1/16/2025,Robert King,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,19.5,24,468,37.44,505.44
10848,69,1/23/2025,Robert King,9,Mishi Kobe Niku,4,Tokyo Traders,97,3,291,23.28,314.28
10868,70,2/4/2025,Robert King,26,Gumbr Gummibrchen,11,Heli Swaren GmbH & Co. KG,31.23,20,624.6,49.97,674.57
10876,9,2/9/2025,Robert King,46,Spegesild,21,Lyngbysild,12,21,252,20.16,272.16
10876,9,2/9/2025,Robert King,64,Wimmers gute Semmelkndel,12,Plutzer Lebensmittelgromrkte AG,33.25,20,665,53.2,718.2
10890,6,2/16/2025,Robert King,17,Alice Mutton,7,"Pavlova, Ltd.",39,15,585,46.8,631.8
10890,6,2/16/2025,Robert King,34,Sasquatch Ale,16,Bigfoot Breweries,14,10,140,11.2,151.2
10890,6,2/16/2025,Robert King,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,14,135.1,10.81,145.91
10891,80,2/17/2025,Robert King,30,Nord-Ost Matjeshering,13,Nord-Ost-Fisch Handelsgesellschaft mbH,25.89,15,388.35,31.07,419.42
10896,85,2/19/2025,Robert King,45,Rogede sild,21,Lyngbysild,9.5,15,142.5,11.4,153.9
10896,85,2/19/2025,Robert King,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38,16,608,48.64,656.64
10923,12,3/3/2025,Robert King,42,Singaporean Hokkien Fried Mee,20,Leka Trading,14,10,140,11.2,151.2
10923,12,3/3/2025,Robert King,43,Ipoh Coffee,20,Leka Trading,46,10,460,36.8,496.8
10923,12,3/3/2025,Robert King,67,Laughing Lumberjack Lager,16,Bigfoot Breweries,14,24,336,26.88,362.88
10937,77,3/10/2025,Robert King,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,45.6,8,364.8,29.18,393.98
10937,77,3/10/2025,Robert King,34,Sasquatch Ale,16,Bigfoot Breweries,14,20,280,22.4,302.4
10958,81,3/18/2025,Robert King,5,Chef Anton's Gumbo Mix,2,New Orleans Cajun Delights,21.35,20,427,34.16,461.16
10958,81,3/18/2025,Robert King,7,Uncle Bob's Organic Dried Pears,3,Grandma Kelly's Homestead,30,6,180,14.4,194.4
